Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,1,30,7,915,800,1224,1044,HP,2805,N901AW,309,284,283,100,75,MCO,PHX,1848,8,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,805,800,1051,1044,HP,2805,N906AW,286,284,268,7,5,MCO,PHX,1848,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1206,1200,1442,1510,WN,991,N744,276,310,261,-28,6,MCO,PHX,1848,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1200,1200,1440,1510,WN,991,N720,280,310,265,-30,0,MCO,PHX,1848,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1200,1200,1500,1510,WN,991,N742,300,310,284,-10,0,MCO,PHX,1848,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1217,1200,1457,1510,WN,991,N739,280,310,268,-13,17,MCO,PHX,1848,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1200,1200,1501,1510,WN,991,N730,301,310,278,-9,0,MCO,PHX,1848,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1200,1200,1501,1510,WN,991,N349,301,310,289,-9,0,MCO,PHX,1848,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1200,1200,1448,1510,WN,991,N743,288,310,280,-22,0,MCO,PHX,1848,3,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1200,1200,1445,1510,WN,991,N707,285,310,270,-25,0,MCO,PHX,1848,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1200,1200,1448,1510,WN,991,N751,288,310,277,-22,0,MCO,PHX,1848,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1214,1200,1500,1510,WN,991,N748,286,310,277,-10,14,MCO,PHX,1848,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1200,1200,1445,1510,WN,991,N719,285,310,270,-25,0,MCO,PHX,1848,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1200,1200,1432,1510,WN,991,N711,272,310,254,-38,0,MCO,PHX,1848,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1200,1200,1431,1510,WN,991,N733,271,310,254,-39,0,MCO,PHX,1848,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1200,1200,1430,1510,WN,991,N757,270,310,256,-40,0,MCO,PHX,1848,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1208,1200,1440,1510,WN,991,N719,272,310,259,-30,8,MCO,PHX,1848,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1210,1210,1441,1505,WN,991,N718,271,295,254,-24,0,MCO,PHX,1848,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1210,1210,1432,1505,WN,991,N742,262,295,243,-33,0,MCO,PHX,1848,2,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1210,1210,1437,1505,WN,991,N718,267,295,255,-28,0,MCO,PHX,1848,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1210,1210,1454,1505,WN,991,N738,284,295,268,-11,0,MCO,PHX,1848,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1210,1210,1450,1505,WN,991,N740,280,295,265,-15,0,MCO,PHX,1848,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1210,1210,1452,1505,WN,991,N718,282,295,270,-13,0,MCO,PHX,1848,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1210,1210,1505,1505,WN,991,N743,295,295,276,0,0,MCO,PHX,1848,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1210,1210,1505,1505,WN,991,N742,295,295,281,0,0,MCO,PHX,1848,2,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1210,1210,1505,1505,WN,991,N743,295,295,282,0,0,MCO,PHX,1848,1,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1210,1210,1456,1505,WN,991,N723,286,295,276,-9,0,MCO,PHX,1848,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1210,1210,1527,1505,WN,991,N637,317,295,304,22,0,MCO,PHX,1848,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1210,1210,1453,1505,WN,991,N759,283,295,267,-12,0,MCO,PHX,1848,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1210,1210,1505,1505,WN,991,N729,295,295,282,0,0,MCO,PHX,1848,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1210,1210,1505,1505,WN,991,N735,295,295,282,0,0,MCO,PHX,1848,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1217,1210,1511,1505,WN,991,N750,294,295,280,6,7,MCO,PHX,1848,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1210,1210,1508,1505,WN,991,N730,298,295,277,3,0,MCO,PHX,1848,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,933,840,NA,1130,WN,481,N679,NA,230,NA,NA,53,MDW,PHX,1444,0,7,0,NA,1,NA,NA,NA,NA,NA
2000,1,3,1,915,840,1200,1130,WN,481,N739,225,230,208,30,35,MDW,PHX,1444,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,905,840,1136,1130,WN,481,N730,211,230,198,6,25,MDW,PHX,1444,8,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,902,840,1136,1130,WN,481,N756,214,230,204,6,22,MDW,PHX,1444,4,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,901,840,1143,1130,WN,481,N743,222,230,207,13,21,MDW,PHX,1444,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,855,840,1130,1130,WN,481,N745,215,230,205,0,15,MDW,PHX,1444,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,904,840,1136,1130,WN,481,N729,212,230,199,6,24,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,840,840,1115,1130,WN,481,N732,215,230,202,-15,0,MDW,PHX,1444,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,846,840,1120,1130,WN,481,N735,214,230,205,-10,6,MDW,PHX,1444,2,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,840,840,1133,1130,WN,481,N752,233,230,215,3,0,MDW,PHX,1444,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,840,840,1132,1130,WN,481,N759,232,230,219,2,0,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,858,840,1148,1130,WN,481,N757,230,230,214,18,18,MDW,PHX,1444,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,854,840,1139,1130,WN,481,N736,225,230,207,9,14,MDW,PHX,1444,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,840,840,1120,1130,WN,481,N733,220,230,203,-10,0,MDW,PHX,1444,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,845,835,1119,1125,WN,481,N741,214,230,204,-6,10,MDW,PHX,1444,2,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,928,835,1216,1125,WN,481,N753,228,230,215,51,53,MDW,PHX,1444,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,912,835,1215,1125,WN,481,N736,243,230,229,50,37,MDW,PHX,1444,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,835,835,1125,1125,WN,481,N709,230,230,217,0,0,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,841,835,1139,1125,WN,481,N754,238,230,217,14,6,MDW,PHX,1444,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,851,835,1147,1125,WN,481,N742,236,230,225,22,16,MDW,PHX,1444,2,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,853,835,1138,1125,WN,481,N736,225,230,212,13,18,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,908,835,1141,1125,WN,481,N739,213,230,203,16,33,MDW,PHX,1444,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,835,835,1123,1125,WN,481,N701,228,230,215,-2,0,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,835,835,NA,1125,WN,481,N709,NA,230,NA,NA,0,MDW,PHX,1444,0,11,0,NA,1,NA,NA,NA,NA,NA
2000,1,26,3,845,835,1135,1125,WN,481,N670,230,230,218,10,10,MDW,PHX,1444,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,835,835,1104,1125,WN,481,N729,209,230,198,-21,0,MDW,PHX,1444,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,835,835,1105,1125,WN,481,N735,210,230,195,-20,0,MDW,PHX,1444,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,835,835,1102,1125,WN,481,N750,207,230,194,-23,0,MDW,PHX,1444,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,855,835,1120,1125,WN,481,N730,205,230,194,-5,20,MDW,PHX,1444,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,915,835,1139,1125,WN,481,N712,204,230,197,14,40,MDW,PHX,1444,1,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1100,1100,1345,1350,WN,1199,N712,225,230,217,-5,0,MDW,PHX,1444,5,3,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1100,1100,1402,1350,WN,1199,N748,242,230,228,12,0,MDW,PHX,1444,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1100,1100,1341,1350,WN,1199,N704,221,230,210,-9,0,MDW,PHX,1444,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1109,1100,1338,1350,WN,1199,N706,209,230,201,-12,9,MDW,PHX,1444,3,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1100,1100,1340,1350,WN,1199,N759,220,230,206,-10,0,MDW,PHX,1444,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1113,1100,1354,1350,WN,1199,N747,221,230,211,4,13,MDW,PHX,1444,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1106,1100,1326,1350,WN,1199,N714,200,230,187,-24,6,MDW,PHX,1444,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1100,1100,1327,1350,WN,1199,N737,207,230,197,-23,0,MDW,PHX,1444,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1118,1100,1347,1350,WN,1199,N734,209,230,195,-3,18,MDW,PHX,1444,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1104,1100,1349,1350,WN,1199,N736,225,230,209,-1,4,MDW,PHX,1444,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1100,1100,1340,1350,WN,1199,N712,220,230,210,-10,0,MDW,PHX,1444,5,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1100,1100,1359,1350,WN,1199,N707,239,230,222,9,0,MDW,PHX,1444,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1118,1100,1403,1350,WN,1199,N745,225,230,215,13,18,MDW,PHX,1444,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1107,1100,1355,1350,WN,1199,N720,228,230,215,5,7,MDW,PHX,1444,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1100,1100,1335,1350,WN,1199,N739,215,230,198,-15,0,MDW,PHX,1444,2,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1103,1100,1334,1350,WN,1199,N717,211,230,200,-16,3,MDW,PHX,1444,2,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1114,1100,1404,1350,WN,1199,N717,230,230,214,14,14,MDW,PHX,1444,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1106,1100,1403,1350,WN,1199,N708,237,230,227,13,6,MDW,PHX,1444,3,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1109,1100,1355,1350,WN,1199,N733,226,230,217,5,9,MDW,PHX,1444,3,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1119,1100,1409,1350,WN,1199,N716,230,230,219,19,19,MDW,PHX,1444,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1132,1100,1424,1350,WN,1199,N749,232,230,221,34,32,MDW,PHX,1444,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1108,1100,1404,1350,WN,1199,N703,236,230,216,14,8,MDW,PHX,1444,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1100,1100,1338,1350,WN,1199,N752,218,230,200,-12,0,MDW,PHX,1444,8,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1100,1100,1350,1350,WN,1199,N704,230,230,217,0,0,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1100,1100,1345,1350,WN,1199,N753,225,230,206,-5,0,MDW,PHX,1444,3,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1100,1100,1340,1350,WN,1199,N751,220,230,209,-10,0,MDW,PHX,1444,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1100,1100,1321,1350,WN,1199,N743,201,230,188,-29,0,MDW,PHX,1444,2,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1100,1100,1335,1350,WN,1199,N661,215,230,202,-15,0,MDW,PHX,1444,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1120,1100,1345,1350,WN,1199,N706,205,230,192,-5,20,MDW,PHX,1444,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1107,1100,1330,1350,WN,1199,N752,203,230,190,-20,7,MDW,PHX,1444,6,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1100,1100,1314,1350,WN,1199,N706,194,230,185,-36,0,MDW,PHX,1444,4,5,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,842,845,1100,1115,NW,857,N305NB,198,210,181,-15,-3,MEM,PHX,1263,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,738,742,1038,1055,HP,556,N638AW,300,313,271,-17,-4,MIA,PHX,1972,14,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,750,742,1133,1055,HP,556,N809AW,343,313,300,38,8,MIA,PHX,1972,11,32,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,856,742,1216,1055,HP,556,N651AW,320,313,288,81,74,MIA,PHX,1972,8,24,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,837,742,1144,1049,HP,556,N627AW,307,307,282,55,55,MIA,PHX,1972,3,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,742,742,1102,1049,HP,556,N638AW,320,307,307,13,0,MIA,PHX,1972,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,745,742,1105,1049,HP,556,N642AW,320,307,296,16,3,MIA,PHX,1972,6,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,738,742,1052,1049,HP,556,N648AW,314,307,293,3,-4,MIA,PHX,1972,3,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,806,742,1127,1049,HP,556,N652AW,321,307,285,38,24,MIA,PHX,1972,22,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,745,742,1059,1049,HP,556,N639AW,314,307,295,10,3,MIA,PHX,1972,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,742,742,1053,1049,HP,556,N625AW,311,307,290,4,0,MIA,PHX,1972,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,745,742,1050,1049,HP,556,N658AW,305,307,286,1,3,MIA,PHX,1972,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,816,742,1105,1049,HP,556,N618AW,289,307,269,16,34,MIA,PHX,1972,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,740,742,1033,1049,HP,556,N639AW,293,307,266,-16,-2,MIA,PHX,1972,11,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,738,742,1033,1049,HP,556,N633AW,295,307,269,-16,-4,MIA,PHX,1972,11,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,959,742,1243,1049,HP,556,N643AW,284,307,266,114,137,MIA,PHX,1972,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,742,742,1032,1049,HP,556,N640AW,290,307,266,-17,0,MIA,PHX,1972,9,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,742,742,1029,1049,HP,556,N803AW,287,307,264,-20,0,MIA,PHX,1972,5,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,738,742,1042,1049,HP,556,N647AW,304,307,270,-7,-4,MIA,PHX,1972,24,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,747,742,1043,1049,HP,556,N653AW,296,307,278,-6,5,MIA,PHX,1972,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,738,742,1101,1049,HP,556,N644AW,323,307,283,12,-4,MIA,PHX,1972,29,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,738,742,1058,1049,HP,556,N618AW,320,307,292,9,-4,MIA,PHX,1972,14,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,738,742,1053,1049,HP,556,N656AW,315,307,296,4,-4,MIA,PHX,1972,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,742,742,1101,1049,HP,556,N629AW,319,307,299,12,0,MIA,PHX,1972,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,810,742,1107,1049,HP,556,N649AW,297,307,285,18,28,MIA,PHX,1972,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,802,742,1119,1049,HP,556,N629AW,317,307,299,30,20,MIA,PHX,1972,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,740,742,1115,1049,HP,556,N650AW,335,307,310,26,-2,MIA,PHX,1972,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,744,742,1056,1049,HP,556,N624AW,312,307,292,7,2,MIA,PHX,1972,9,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,738,742,1055,1049,HP,556,N620AW,317,307,301,6,-4,MIA,PHX,1972,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,738,742,1107,1049,HP,556,N626AW,329,307,309,18,-4,MIA,PHX,1972,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,738,742,1049,1049,HP,556,N629AW,311,307,297,0,-4,MIA,PHX,1972,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,740,742,1055,1049,HP,556,N632AW,315,307,295,6,-2,MIA,PHX,1972,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,743,743,1026,1037,HP,120,N808AW,223,234,196,-11,0,MKE,PHX,1460,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,743,743,1036,1046,HP,120,N305AW,233,243,207,-10,0,MKE,PHX,1460,15,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,743,743,1043,1046,HP,120,N327AW,240,243,218,-3,0,MKE,PHX,1460,3,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,742,743,1013,1046,HP,120,N315AW,211,243,187,-33,-1,MKE,PHX,1460,16,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,742,743,1014,1046,HP,120,N314AW,212,243,198,-32,-1,MKE,PHX,1460,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,740,743,1022,1046,HP,120,N155AW,222,243,208,-24,-3,MKE,PHX,1460,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,743,743,1042,1046,HP,120,N316AW,239,243,212,-4,0,MKE,PHX,1460,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,743,743,1057,1046,HP,120,N323AW,254,243,236,11,0,MKE,PHX,1460,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,743,743,1111,1046,HP,120,N302AW,268,243,228,25,0,MKE,PHX,1460,28,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,739,743,1029,1046,HP,120,N151AW,230,243,215,-17,-4,MKE,PHX,1460,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,759,743,1102,1046,HP,120,N173AW,243,243,222,16,16,MKE,PHX,1460,6,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,740,743,1043,1046,HP,120,N331AW,243,243,223,-3,-3,MKE,PHX,1460,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,740,743,1041,1046,HP,120,N306AW,241,243,220,-5,-3,MKE,PHX,1460,11,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,740,743,1045,1046,HP,120,N165AW,245,243,226,-1,-3,MKE,PHX,1460,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,742,743,1038,1046,HP,120,N308AW,236,243,220,-8,-1,MKE,PHX,1460,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,740,743,1100,1046,HP,120,N304AW,260,243,233,14,-3,MKE,PHX,1460,3,24,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,903,743,1154,1046,HP,120,N326AW,231,243,208,68,80,MKE,PHX,1460,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,741,743,1050,1046,HP,120,N313AW,249,243,213,4,-2,MKE,PHX,1460,26,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,739,743,1037,1046,HP,120,N155AW,238,243,215,-9,-4,MKE,PHX,1460,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,815,743,1109,1046,HP,120,N316AW,234,243,215,23,32,MKE,PHX,1460,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,741,743,1025,1046,HP,120,N331AW,224,243,199,-21,-2,MKE,PHX,1460,7,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,742,743,1040,1046,HP,120,N331AW,238,243,207,-6,-1,MKE,PHX,1460,10,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,743,743,1045,1046,HP,120,N308AW,242,243,207,-1,0,MKE,PHX,1460,7,28,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,742,743,1050,1046,HP,120,N304AW,248,243,195,4,-1,MKE,PHX,1460,40,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,754,754,1102,1052,HP,334,N313AW,248,238,229,10,0,MKE,PHX,1460,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,751,754,1025,1052,HP,334,N173AW,214,238,200,-27,-3,MKE,PHX,1460,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1603,1607,1923,1853,HP,2035,N302AW,260,226,243,30,-4,MKE,PHX,1460,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1845,1845,2136,2133,HP,2294,N316AW,231,228,207,3,0,MKE,PHX,1460,6,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1845,1845,2143,2133,HP,2294,N175AW,238,228,198,10,0,MKE,PHX,1460,4,36,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1900,1845,2147,2136,HP,2294,N627AW,227,231,200,11,15,MKE,PHX,1460,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1612,1607,1859,1853,HP,2440,N156AW,227,226,205,6,5,MKE,PHX,1460,2,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1603,1600,1849,1849,HP,2440,N174AW,226,229,204,0,3,MKE,PHX,1460,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1612,1600,1927,1849,HP,2440,N151AW,255,229,235,38,12,MKE,PHX,1460,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1600,1600,1826,1849,HP,2440,N304AW,206,229,192,-23,0,MKE,PHX,1460,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,NA,1600,NA,1849,HP,2440,N322AW,NA,229,NA,NA,NA,MKE,PHX,1460,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1556,1600,1845,1849,HP,2440,N330AW,229,229,205,-4,-4,MKE,PHX,1460,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1600,1600,1857,1849,HP,2440,N156AW,237,229,213,8,0,MKE,PHX,1460,12,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1600,1600,1853,1849,HP,2440,N314AW,233,229,219,4,0,MKE,PHX,1460,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1600,1600,1901,1849,HP,2440,N168AW,241,229,224,12,0,MKE,PHX,1460,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1615,1600,1904,1849,HP,2440,N336AW,229,229,214,15,15,MKE,PHX,1460,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1605,1600,1911,1849,HP,2440,N324AW,246,229,223,22,5,MKE,PHX,1460,6,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1556,1600,1854,1849,HP,2440,N165AW,238,229,217,5,-4,MKE,PHX,1460,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1605,1600,1907,1849,HP,2440,N160AW,242,229,215,18,5,MKE,PHX,1460,7,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1600,1600,1840,1849,HP,2440,N151AW,220,229,203,-9,0,MKE,PHX,1460,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1600,1600,1921,1849,HP,2440,N314AW,261,229,217,32,0,MKE,PHX,1460,7,37,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1600,1600,1916,1849,HP,2440,N323AW,256,229,230,27,0,MKE,PHX,1460,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1558,1600,1907,1849,HP,2440,N157AW,249,229,236,18,-2,MKE,PHX,1460,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1558,1600,1835,1849,HP,2440,N308AW,217,229,204,-14,-2,MKE,PHX,1460,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1556,1600,1900,1849,HP,2440,N166AW,244,229,221,11,-4,MKE,PHX,1460,11,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1558,1600,1900,1849,HP,2440,N312AW,242,229,221,11,-2,MKE,PHX,1460,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1557,1600,1859,1849,HP,2440,N332AW,242,229,212,10,-3,MKE,PHX,1460,9,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1558,1600,1911,1849,HP,2440,N324AW,253,229,208,22,-2,MKE,PHX,1460,7,38,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1600,1600,1840,1849,HP,2440,N323AW,220,229,197,-9,0,MKE,PHX,1460,11,12,0,NA,0,NA,NA,NA,NA,NA
